V57;0052;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;1030;B;1002,00;0,00;0;0;0; ;0;0;
V57;0053;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;1030;T;1004,00;0,00;0;0;0; ;0;0;
V57;0054;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;1030;T;1013,00;0,00;0;0;0; ;0;0;
V57;0055;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;1030;T;998,00;0,00;0;0;0; ;0;0;
V57;0056;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;1011;b;997,00;0,00;0;0;0; ;0;0;
V57;0057;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;1011;T;1004,00;0,00;0;0;0; ;0;0;
V57;0058;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;986;G;993,00;0,00;0;0;0; ;0;0;
V57;0059;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;983;B;1003,00;0,00;0;0;0; ;0;0;
V57;0060;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;977;B;1010,00;0,00;0;0;0; ;0;0;
V57;0061;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;972;B;1020,00;0,00;0;0;0; ;0;0;
V57;0062;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;966;B;1030,00;0,00;0;0;0; ;0;0;
V57;0063;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;967;B;1032,00;0,00;0;0;0; ;0;0;
V57;0064;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;960;B;1018,00;0,00;0;0;0; ;0;0;
V57;0065;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;954;B;1012,00;0,00;0;0;0; ;0;0;
V57;0066;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;954;B;1016,00;0,00;0;0;0; ;0;0;
V57;0067;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;948;B;1009,00;0,00;0;0;0; ;0;0;
V57;0068;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;951;B;1015,00;0,00;0;0;0; ;0;0;
V57;0069;BlankoAgent;active   ;already active but no strategy;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;955;B;1022,00;0,00;0;0;0; ;0;0;
V57;0070;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;965;B;1028,00;0,00;0;0;0; ;0;0;
V57;0071;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;965;B;1029,00;0,00;0;0;0; ;0;0;
V57;0072;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;959;B;1012,00;0,00;0;0;0; ;0;0;
V57;0073;BlankoAgent;active   ;already active but no strategy;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;957;B;1017,00;0,00;0;0;0; ;0;0;
V57;0074;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;958;B;1022,00;0,00;0;0;0; ;0;0;
V57;0075;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;953;G;1006,00;0,00;0;0;0; ;0;0;
V57;0076;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;957;B;1022,00;0,00;0;0;0; ;0;0;
V57;0077;BlankoAgent;active   ;already active but no strategy;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;954;B;1006,00;0,00;0;0;0; ;0;0;
V57;0078;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;955;B;998,00;0,00;0;0;0; ;0;0;
V57;0079;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;948;G;994,00;0,00;0;0;0; ;0;0;
V57;0080;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;949;B;984,00;0,00;0;0;0; ;0;0;
V57;0081;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;946;B;986,00;0,00;0;0;0; ;0;0;
V57;0082;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;939;B;981,00;0,00;0;0;0; ;0;0;
V57;0083;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;932;B;985,00;0,00;0;0;0; ;0;0;
V57;0084;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;936;B;999,00;0,00;0;0;0; ;0;0;
V57;0085;BlankoAgent;active   ;already active but no strategy;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;935;B;1000,00;0,00;0;0;0; ;0;0;
V57;0086;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;943;B;984,00;0,00;0;0;0; ;0;0;
V57;0087;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;963;G;994,00;0,00;0;0;0; ;0;0;
V57;0088;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;969;B;989,00;0,00;0;0;0; ;0;0;
V57;0089;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;978;b;994,00;0,00;0;0;0; ;0;0;
V57;0090;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;978;G;985,00;0,00;0;0;0; ;0;0;
V57;0091;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;982;G;991,00;0,00;0;0;0; ;0;0;
V57;0092;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;986;B;976,00;0,00;0;0;0; ;0;0;
V57;0093;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;986;G;975,00;0,00;0;0;0; ;0;0;
V57;0094;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;989;G;965,00;0,00;0;0;0; ;0;0;
V57;0095;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;989;G;954,00;0,00;0;0;0; ;0;0;
V57;0096;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;986;B;949,00;0,00;0;0;0; ;0;0;
V57;0097;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;980;b;943,00;0,00;0;0;0; ;0;0;
V57;0098;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;979;B;938,00;0,00;0;0;0; ;0;0;
V57;0099;BlankoAgent;active   ;already active but no strategy;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;974;B;952,00;0,00;0;0;0; ;0;0;
V57;0100;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;968;B;950,00;0,00;0;0;0; ;0;0;
V57;0101;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;963;B;957,00;0,00;0;0;0; ;0;0;
V57;0102;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;961;B;961,00;0,00;0;0;0; ;0;0;
V57;0103;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;954;B;960,00;0,00;0;0;0; ;0;0;
V57;0104;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;948;B;954,00;0,00;0;0;0; ;0;0;
V57;0105;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;943;B;961,00;0,00;0;0;0; ;0;0;
V57;0106;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;937;G;956,00;0,00;0;0;0; ;0;0;
V57;0107;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;938;B;961,00;0,00;0;0;0; ;0;0;
V57;0108;BlankoAgent;active   ;already active but no strategy;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;934;G;961,00;0,00;0;0;0; ;0;0;
V57;0109;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;937;G;971,00;0,00;0;0;0; ;0;0;
V57;0110;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;941;B;965,00;0,00;0;0;0; ;0;0;
V57;0111;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;938;G;956,00;0,00;0;0;0; ;0;0;
V57;0112;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;936;B;951,00;0,00;0;0;0; ;0;0;
V57;0113;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;936;B;963,00;0,00;0;0;0; ;0;0;
V57;0114;BlankoAgent;active   ;already active but no strategy;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;935;B;966,00;0,00;0;0;0; ;0;0;
V57;0115;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;936;B;969,00;0,00;0;0;0; ;0;0;
V57;0116;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;943;G;975,00;0,00;0;0;0; ;0;0;
V57;0117;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;946;G;960,00;0,00;0;0;0; ;0;0;
V57;0118;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;949;b;960,00;0,00;0;0;0; ;0;0;
V57;0119;BlankoAgent;active   ;already active but no strategy;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;955;b;969,00;0,00;0;0;0; ;0;0;
V57;0120;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;958;G;971,00;0,00;0;0;0; ;0;0;
V57;0121;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;981;G;982,00;0,00;0;0;0; ;0;0;
V57;0122;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;988;G;980,00;0,00;0;0;0; ;0;0;
V57;0123;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;681912;681912;0;0,00;0;0,00;N;0;0;0;0;995;G;992,00;0,00;0;0;0; ;0;0;
