#-1)Kurszusatz  G: Geld, Kauf>Verkauf; B: Brief, Kauf < Verkauf; b: bezahlt, Kauf=Verkauf; T: Taxe, kein Buy/Sell Order
#-2)Auftragtyp  B: Kauf,  S:Verkauf,  N:Wart  M: Mixed Order,  Order contains Buy and Sell Wish, it is created by Investor  
#-3)Limit=-1, -1 hat spezielle Bedeutung: billigsten Kauf bzw. Besten Verkauf
#-4)GewinnStatus *:Balance +:Gewinn -:Verlust 
#-5) Achtung: 
#-5) Wenn ReferenzTag = 0,  GewinnStatus ist jeden Tag gegen InitDepot ausgewertet.
#-6) Wenn ReferenzTag > 0,  GewinnStatus ist jeden Tag gegen Depot vor  X Tagen ausgewertet.
#-7) Investor BuyLimit  = IndividuellInnererWert * ( 1 - AbschlagProzent ) 
     Investor SellLimit = IndividuellInnererWert * ( 1 + AbschlagProzent ) 
#-8) Investor: Maximal Abweichung zu System InnererWert 0.5
     Investor: Minimal Abweichung zu System InnererWert -0.5
#-9) Investor: Eingesetztes Potenzial = PotenzialBase * ProzentialCounter  
     - Wenn ProzentialCounter Minus Wert ist, dann ist das Potenzial auch ein Minus Wert.
     - Wenn ProzentialCounter Plus Wert ist,  dann ist das Potenzial auch ein Plus Wert.
     - PotenzialProzent ist ein Parameter.
     - PotenzialBase wird nur bei (PozentialCounter=0) and (KursÄnderung ist größer als Threshold) berechnet, PotenzialBase = AktuellerSystemInnererWert * 0.2 * PotenuialProcent 
     - PotenzialProzent ist ein Parameter.
#-10) Investor Individuell InnererWert= SystemInnererWert + ZufallAbweichung + Potenzial 
      ZufallAbweichung kann minus/plus sein. 

Name;Tag;Type;State;ChangedReason;AktienAnzahl;Cash;Depot;RelativGewinn;RelativeGewinnProzent;AbsoluteGewinn;AbsoluteGewinnProzent;Order;BuyMenge;BuyLimit;SellMenge;SellLimit;Kurs;Kurszusatz;PerformedMenge;
V98; ;BlankoAgent; Individuelle Parameter: TimeWindowForAverageBuyLimit(Day)=40;ActivationThreshold(%)=8.93;DeactivationThreshold(%)=13.04;
V98;0000;BlankoAgent;initstate;;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;0;
V98;0001;BlankoAgent;initstate;;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;985;
V98;0002;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;986;
V98;0003;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;979;
V98;0004;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;979;
V98;0005;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;980;
V98;0006;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V98;0007;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;974;
V98;0008;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;987;
V98;0009;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1003;
V98;0010;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V98;0011;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1007;
V98;0012;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1006;
V98;0013;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1005;
V98;0014;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1013;
V98;0015;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1012;
V98;0016;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V98;0017;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;997;
V98;0018;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1006;
V98;0019;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V98;0020;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V98;0021;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1018;
V98;0022;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1052;
V98;0023;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1054;
V98;0024;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1057;
V98;0025;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1061;
V98;0026;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1067;
V98;0027;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1062;
V98;0028;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1066;
V98;0029;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1072;
V98;0030;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1071;
V98;0031;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1064;
V98;0032;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1066;
V98;0033;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1073;
V98;0034;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1079;
V98;0035;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1082;
V98;0036;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1081;
V98;0037;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1084;
V98;0038;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1087;
V98;0039;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1085;
V98;0040;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1087;
V98;0041;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1082;
V98;0042;BlankoAgent;initstate;PriceWindow needs at least 40 days prices as basis.;0;417633;417633;0;0,00;0;0,00;  ;   ;   ;   ;  ;1079;
V98;0043;BlankoAgent;active   ;Activated, CurPrice=1079.0 Ref.Price=979,00 UpProcent=10,2145;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;1078;B;982,00;0,00;0;0;0; ;0;0;
V98;0044;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;1069;B;977,00;0,00;0;0;0; ;0;0;
V98;0045;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;1066;G;991,00;0,00;0;0;0; ;0;0;
V98;0046;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;1059;B;972,00;0,00;0;0;0; ;0;0;
V98;0047;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;1054;G;977,00;0,00;0;0;0; ;0;0;
V98;0048;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;1046;G;987,00;0,00;0;0;0; ;0;0;
V98;0049;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;1038;B;980,00;0,00;0;0;0; ;0;0;
V98;0050;BlankoAgent;active   ;already active but no strategy;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;1030;B;994,00;0,00;0;0;0; ;0;0;
V98;0051;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;1030;T;1002,00;0,00;0;0;0; ;0;0;
V98;0052;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;1030;B;1002,00;0,00;0;0;0; ;0;0;
V98;0053;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;1030;T;1004,00;0,00;0;0;0; ;0;0;
V98;0054;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;1030;T;1013,00;0,00;0;0;0; ;0;0;
V98;0055;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;1030;T;998,00;0,00;0;0;0; ;0;0;
V98;0056;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;1011;b;997,00;0,00;0;0;0; ;0;0;
V98;0057;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;1011;T;1004,00;0,00;0;0;0; ;0;0;
V98;0058;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;986;G;993,00;0,00;0;0;0; ;0;0;
V98;0059;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;983;B;1003,00;0,00;0;0;0; ;0;0;
V98;0060;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;977;B;1010,00;0,00;0;0;0; ;0;0;
V98;0061;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;972;B;1020,00;0,00;0;0;0; ;0;0;
V98;0062;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;966;B;1030,00;0,00;0;0;0; ;0;0;
V98;0063;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;967;B;1032,00;0,00;0;0;0; ;0;0;
V98;0064;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;960;B;1018,00;0,00;0;0;0; ;0;0;
V98;0065;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;954;B;1012,00;0,00;0;0;0; ;0;0;
V98;0066;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;954;B;1016,00;0,00;0;0;0; ;0;0;
V98;0067;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;948;B;1009,00;0,00;0;0;0; ;0;0;
V98;0068;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;951;B;1015,00;0,00;0;0;0; ;0;0;
V98;0069;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;955;B;1022,00;0,00;0;0;0; ;0;0;
V98;0070;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;965;B;1028,00;0,00;0;0;0; ;0;0;
V98;0071;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;965;B;1029,00;0,00;0;0;0; ;0;0;
V98;0072;BlankoAgent;active   ;already active but no strategy;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;959;B;1012,00;0,00;0;0;0; ;0;0;
V98;0073;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;957;B;1017,00;0,00;0;0;0; ;0;0;
V98;0074;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;958;B;1022,00;0,00;0;0;0; ;0;0;
V98;0075;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;953;G;1006,00;0,00;0;0;0; ;0;0;
V98;0076;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;957;B;1022,00;0,00;0;0;0; ;0;0;
V98;0077;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;954;B;1006,00;0,00;0;0;0; ;0;0;
V98;0078;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;955;B;998,00;0,00;0;0;0; ;0;0;
V98;0079;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;948;G;994,00;0,00;0;0;0; ;0;0;
V98;0080;BlankoAgent;active   ;Wahrscheinlichkeit hat entschieden, Keine Strategie aus Nachbar zu übernehmen;0;417633;417633;0;0,00;0;0,00;N;0;0;0;0;949;B;984,00;0,00;0;0;0; ;0;0;
