#Partner hier bedeutet die Partner, von denen der Agent Status Info bekommt.
#Handeltag;AgentName;Typ;Kommunikation;Beschreibung;Abschlag;MovingDays;RelativeGewinn;RelativeGewinnPozent;AbsoluteGewinn;AbsoluteGewinnPozent;PartnerName;Typ;AbschlagProzent;Movingsdays;RelativeGewinn;RelativeGewinnProzent;
00001;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
00002;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
00003;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
00004;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
00005;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
00006;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
00007;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
00008;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
00009;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000010;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000011;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000012;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000013;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000014;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000015;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000016;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000017;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000018;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000019;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000020;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000021;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000022;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000023;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000024;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000025;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000026;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000027;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000028;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000029;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000030;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000031;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000032;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000033;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000034;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000035;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000036;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000037;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000038;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000039;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000040;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000041;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000042;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000043;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000044;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000045;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000046;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000047;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000048;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000049;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000050;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000051;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000052;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000053;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000054;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000055;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000056;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000057;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000058;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000059;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000060;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000061;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000062;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000063;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000064;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000065;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000066;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000067;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000068;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000069;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000070;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000071;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000072;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000073;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000074;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000075;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000076;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000077;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000078;V74;BlankoAgent;Keine Kommunikation; Ich bin in InitState;
000079;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000080;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000081;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000082;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000083;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000084;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000085;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000086;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000087;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000088;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000089;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000090;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000091;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000092;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000093;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000094;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000095;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000096;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000097;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000098;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
000099;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000100;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000101;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000102;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000103;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000104;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000105;V74;BlankoAgent;Ja, Wahrscheinlichkeit erlaubt;BestNachbar ist Blanko, kein Typwechsel;NA;NA;0;0,00;0;0,00;V25;Investor;1,5626;0;-628452,00;-4,2209;
 ; ; ; ; ; ; ; ; ; ; ; V56;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V52;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V9;BlankoAgent;0,00;0;0,00;0,00;
0000106;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000107;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000108;V74;BlankoAgent;Ja, Wahrscheinlichkeit erlaubt;BestNachbar ist Blanko, kein Typwechsel;NA;NA;0;0,00;0;0,00;V25;Investor;1,5626;0;-433804,00;-2,9446;
 ; ; ; ; ; ; ; ; ; ; ; V56;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V52;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V9;BlankoAgent;0,00;0;0,00;0,00;
0000109;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000110;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000111;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000112;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000113;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000114;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000115;V74;BlankoAgent;Ja, Wahrscheinlichkeit erlaubt;BestNachbar ist Blanko, kein Typwechsel;NA;NA;0;0,00;0;0,00;V25;Investor;1,5626;0;-58960,00;-0,4068;
 ; ; ; ; ; ; ; ; ; ; ; V56;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V52;BlankoAgent;0,00;0;0,00;0,00;
 ; ; ; ; ; ; ; ; ; ; ; V9;BlankoAgent;0,00;0;0,00;0,00;
0000116;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000117;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000118;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000119;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000120;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
0000121;V74;BlankoAgent;Keine Kommunikation; Entscheidung aus Wahrscheinlichkeit;
